"","site_id","participant_id","condition","session","workout","exercise","set_type","weight","reps"
"23140",11,96,"high",3,NA,"db supine triceps ext.","direct",10,9
"23141",11,96,"high",3,NA,"medx chest press","indirect",162,14
"23142",11,96,"high",3,NA,"medx leg ext.","direct",182,11
"23143",11,96,"high",3,NA,"medx leg press - squat","direct",284,20
"23144",11,96,"high",3,NA,"medx seated leg curl","direct",214,10
"23145",11,96,"high",3,NA,"medx torso arm - sup.","indirect",314,12
"23146",11,96,"high",3,NA,"naut. evo overhead press","indirect",65,9
"23147",11,96,"high",3,NA,"pend. 3-way row - neut.","indirect",80,8
"23148",11,96,"high",3,NA,"split stance biceps curl","direct",15,7
"23149",11,96,"high",4,NA,"db incline hammer curl","direct",12.5,10
"23150",11,96,"high",4,NA,"db romanian deadlift","direct",30,8
"23151",11,96,"high",4,NA,"db seated triceps (french press)","direct",15,8
"23152",11,96,"high",4,NA,"db supine triceps ext.","direct",10,4
"23153",11,96,"high",4,NA,"medx chest press","indirect",174,12
"23154",11,96,"high",4,NA,"medx leg ext.","direct",186,10
"23155",11,96,"high",4,NA,"medx leg press - squat","direct",294,20
"23156",11,96,"high",4,NA,"medx seated leg curl","direct",216,10
"23157",11,96,"high",4,NA,"medx torso arm - sup.","indirect",324,9
"23158",11,96,"high",4,NA,"naut. evo overhead press","indirect",65,10
"23159",11,96,"high",4,NA,"pend. 3-way row - neut.","indirect",80,10
"23160",11,96,"high",4,NA,"split stance biceps curl","direct",15,9
"23161",11,96,"high",5,NA,"db incline hammer curl","direct",15,8
"23162",11,96,"high",5,NA,"db romanian deadlift","direct",30,11
"23163",11,96,"high",5,NA,"db seated triceps (french press)","direct",15,7
"23164",11,96,"high",5,NA,"db supine triceps ext.","direct",7.5,16
"23165",11,96,"high",5,NA,"medx chest press","indirect",186,10
"23166",11,96,"high",5,NA,"medx leg ext.","direct",190,11
"23167",11,96,"high",5,NA,"medx leg press - squat","direct",324,13
"23168",11,96,"high",5,NA,"medx seated leg curl","direct",218,10
"23169",11,96,"high",5,NA,"medx torso arm - sup.","indirect",324,10
"23170",11,96,"high",5,NA,"naut. evo overhead press","indirect",70,NA
"23171",11,96,"high",5,NA,"pend. 3-way row - neut.","indirect",85,7
"23172",11,96,"high",5,NA,"split stance biceps curl","direct",15,8
"23173",11,96,"high",6,NA,"db incline hammer curl","direct",15,8
"23174",11,96,"high",6,NA,"db romanian deadlift","direct",35,8
"23175",11,96,"high",6,NA,"db seated triceps (french press)","direct",15,7
"23176",11,96,"high",6,NA,"db supine triceps ext.","direct",10,6
"23177",11,96,"high",6,NA,"medx chest press","indirect",190,10
"23178",11,96,"high",6,NA,"medx leg ext.","direct",192,10
"23179",11,96,"high",6,NA,"medx leg press - squat","direct",340,8
"23180",11,96,"high",6,NA,"medx seated leg curl","direct",220,11
"23181",11,96,"high",6,NA,"medx torso arm - sup.","indirect",328,10
"23182",11,96,"high",6,NA,"naut. evo overhead press","indirect",70,7
"23183",11,96,"high",6,NA,"pend. 3-way row - neut.","indirect",85,7
"23184",11,96,"high",6,NA,"split stance biceps curl","direct",15,8
"23185",11,96,"high",7,NA,"db incline hammer curl","direct",16,10
"23186",11,96,"high",7,NA,"db romanian deadlift","direct",35,12
"23187",11,96,"high",7,NA,"db seated triceps (french press)","direct",15,10
"23188",11,96,"high",7,NA,"db supine triceps ext.","direct",7.5,15
"23189",11,96,"high",7,NA,"medx chest press","indirect",194,12
"23190",11,96,"high",7,NA,"medx leg ext.","direct",194,10
"23191",11,96,"high",7,NA,"medx leg press - squat","direct",340,9
"23192",11,96,"high",7,NA,"medx seated leg curl","direct",220,11
"23193",11,96,"high",7,NA,"medx torso arm - sup.","indirect",332,13
"23194",11,96,"high",7,NA,"naut. evo overhead press","indirect",70,NA
"23195",11,96,"high",7,NA,"pend. 3-way row - neut.","indirect",85,NA
"23196",11,96,"high",7,NA,"split stance biceps curl","direct",15,11
"23197",11,96,"high",8,NA,"db incline hammer curl","direct",20,5
"23198",11,96,"high",8,NA,"db romanian deadlift","direct",40,10
"23199",11,96,"high",8,NA,"db seated triceps (french press)","direct",20,6
"23200",11,96,"high",8,NA,"db supine triceps ext.","direct",12.5,8
"23201",11,96,"high",8,NA,"medx chest press","indirect",200,10
"23202",11,96,"high",8,NA,"medx leg ext.","direct",196,11
"23203",11,96,"high",8,NA,"medx leg press - squat","direct",340,10
"23204",11,96,"high",8,NA,"medx seated leg curl","direct",224,9
"23205",11,96,"high",8,NA,"medx torso arm - sup.","indirect",336,8
"23206",11,96,"high",8,NA,"naut. evo overhead press","indirect",70,8
"23207",11,96,"high",8,NA,"pend. 3-way row - neut.","indirect",90,7
"23208",11,96,"high",8,NA,"split stance biceps curl","direct",20,8
"23209",11,96,"high",9,NA,"db incline hammer curl","direct",15,10
"23210",11,96,"high",9,NA,"db romanian deadlift","direct",40,5
"23211",11,96,"high",9,NA,"db seated triceps (french press)","direct",17.5,8
"23212",11,96,"high",9,NA,"db supine triceps ext.","direct",12.5,7
"23213",11,96,"high",9,NA,"medx chest press","indirect",200,11
"23214",11,96,"high",9,NA,"medx leg ext.","direct",200,11
"23215",11,96,"high",9,NA,"medx leg press - squat","direct",342,6
"23216",11,96,"high",9,NA,"medx seated leg curl","direct",224,8
"23217",11,96,"high",9,NA,"medx torso arm - sup.","indirect",336,13
"23218",11,96,"high",9,NA,"naut. evo overhead press","indirect",70,11
"23219",11,96,"high",9,NA,"pend. 3-way row - neut.","indirect",90,10
"23220",11,96,"high",9,NA,"split stance biceps curl","direct",20,7
"23221",11,96,"high",10,NA,"db incline hammer curl","direct",15,8
"23222",11,96,"high",10,NA,"db romanian deadlift","direct",40,11
"23223",11,96,"high",10,NA,"db seated triceps (french press)","direct",20,7
"23224",11,96,"high",10,NA,"db supine triceps ext.","direct",12.5,8
"23225",11,96,"high",10,NA,"medx chest press","indirect",204,10
"23226",11,96,"high",10,NA,"medx leg ext.","direct",202,10
"23227",11,96,"high",10,NA,"medx leg press - squat","direct",342,10
"23228",11,96,"high",10,NA,"medx seated leg curl","direct",224,8
"23229",11,96,"high",10,NA,"medx torso arm - sup.","indirect",342,10
"23230",11,96,"high",10,NA,"naut. evo overhead press","indirect",75,7
"23231",11,96,"high",10,NA,"pend. 3-way row - neut.","indirect",90,8
"23232",11,96,"high",10,NA,"split stance biceps curl","direct",20,7
"23233",11,96,"high",11,NA,"db incline hammer curl","direct",15,10
"23234",11,96,"high",11,NA,"db romanian deadlift","direct",45,8
"23235",11,96,"high",11,NA,"db seated triceps (french press)","direct",20,8
"23236",11,96,"high",11,NA,"db supine triceps ext.","direct",12.5,9
"23237",11,96,"high",11,NA,"medx chest press","indirect",204,11
"23238",11,96,"high",11,NA,"medx leg ext.","direct",204,10
"23239",11,96,"high",11,NA,"medx leg press - squat","direct",344,11
"23240",11,96,"high",11,NA,"medx seated leg curl","direct",224,10
"23241",11,96,"high",11,NA,"medx torso arm - sup.","indirect",344,13
"23242",11,96,"high",11,NA,"naut. evo overhead press","indirect",75,NA
"23243",11,96,"high",11,NA,"pend. 3-way row - neut.","indirect",90,NA
"23244",11,96,"high",11,NA,"split stance biceps curl","direct",20,7
"23245",11,96,"high",12,NA,"db incline hammer curl","direct",15,8
"23246",11,96,"high",12,NA,"db romanian deadlift","direct",45,10
"23247",11,96,"high",12,NA,"db seated triceps (french press)","direct",20,7
"23248",11,96,"high",12,NA,"db supine triceps ext.","direct",12.5,9
"23249",11,96,"high",12,NA,"medx chest press","indirect",206,10
"23250",11,96,"high",12,NA,"medx leg ext.","direct",206,8
"23251",11,96,"high",12,NA,"medx leg press - squat","direct",346,12
"23252",11,96,"high",12,NA,"medx seated leg curl","direct",226,9
"23253",11,96,"high",12,NA,"medx torso arm - sup.","indirect",348,10
"23254",11,96,"high",12,NA,"naut. evo overhead press","indirect",75,7
"23255",11,96,"high",12,NA,"pend. 3-way row - neut.","indirect",90,9
"23256",11,96,"high",12,NA,"split stance biceps curl","direct",20,5
"23257",11,96,"high",13,NA,"db incline hammer curl","direct",15,7
"23258",11,96,"high",13,NA,"db romanian deadlift","direct",47.5,12
"23259",11,96,"high",13,NA,"db seated triceps (french press)","direct",20,4
"23260",11,96,"high",13,NA,"db supine triceps ext.","direct",12.5,8
"23261",11,96,"high",13,NA,"medx chest press","indirect",208,10
"23262",11,96,"high",13,NA,"medx leg ext.","direct",206,10
"23263",11,96,"high",13,NA,"medx leg press - squat","direct",350,11
"23264",11,96,"high",13,NA,"medx seated leg curl","direct",226,11
"23265",11,96,"high",13,NA,"medx torso arm - sup.","indirect",350,8
"23266",11,96,"high",13,NA,"naut. evo overhead press","indirect",75,7
"23267",11,96,"high",13,NA,"pend. 3-way row - neut.","indirect",90,11
"23268",11,96,"high",13,NA,"split stance biceps curl","direct",15,8
"23269",11,96,"high",14,NA,"db incline hammer curl","direct",15,10
"23270",11,96,"high",14,NA,"db romanian deadlift","direct",50,8
"23271",11,96,"high",14,NA,"db seated triceps (french press)","direct",15,9
"23272",11,96,"high",14,NA,"db supine triceps ext.","direct",12.5,9
"23273",11,96,"high",14,NA,"medx chest press","indirect",210,7
"23274",11,96,"high",14,NA,"medx leg ext.","direct",210,10
"23275",11,96,"high",14,NA,"medx leg press - squat","direct",354,10
"23276",11,96,"high",14,NA,"medx seated leg curl","direct",234,8
"23277",11,96,"high",14,NA,"medx torso arm - sup.","indirect",350,8
"23278",11,96,"high",14,NA,"naut. evo overhead press","indirect",75,7
"23279",11,96,"high",14,NA,"pend. 3-way row - neut.","indirect",92.5,8
"23280",11,96,"high",14,NA,"split stance biceps curl","direct",15,9
"23281",11,96,"high",15,NA,"db incline hammer curl","direct",15,11
"23282",11,96,"high",15,NA,"db romanian deadlift","direct",50,7
"23283",11,96,"high",15,NA,"db seated triceps (french press)","direct",15,11
"23284",11,96,"high",15,NA,"db supine triceps ext.","direct",12.5,10
"23285",11,96,"high",15,NA,"medx chest press","indirect",210,10
"23286",11,96,"high",15,NA,"medx leg ext.","direct",214,8
"23287",11,96,"high",15,NA,"medx leg press - squat","direct",358,7
"23288",11,96,"high",15,NA,"medx seated leg curl","direct",234,8
"23289",11,96,"high",15,NA,"medx torso arm - sup.","indirect",350,11
"23290",11,96,"high",15,NA,"naut. evo overhead press","indirect",75,9
"23291",11,96,"high",15,NA,"pend. 3-way row - neut.","indirect",92.5,9
"23292",11,96,"high",15,NA,"split stance biceps curl","direct",15,11
"23293",11,96,"high",16,NA,"db incline hammer curl","direct",17.5,7
"23294",11,96,"high",16,NA,"db romanian deadlift","direct",50,9
"23295",11,96,"high",16,NA,"db seated triceps (french press)","direct",17.5,8
"23296",11,96,"high",16,NA,"db supine triceps ext.","direct",12.5,5
"23297",11,96,"high",16,NA,"medx chest press","indirect",214,10
"23298",11,96,"high",16,NA,"medx leg ext.","direct",194,7
"23299",11,96,"high",16,NA,"medx leg press - squat","direct",300,3
"23300",11,96,"high",16,NA,"medx seated leg curl","direct",200,9
"23301",11,96,"high",16,NA,"medx torso arm - sup.","indirect",354,10
"23302",11,96,"high",16,NA,"naut. evo overhead press","indirect",75,9
"23303",11,96,"high",16,NA,"pend. 3-way row - neut.","indirect",92.5,10
"23304",11,96,"high",16,NA,"split stance biceps curl","direct",17.5,7
"23305",11,96,"high",17,NA,"db incline hammer curl","direct",15,10
"23306",11,96,"high",17,NA,"db romanian deadlift","direct",50,8
"23307",11,96,"high",17,NA,"db seated triceps (french press)","direct",20,8
"23308",11,96,"high",17,NA,"db supine triceps ext.","direct",12.5,10
"23309",11,96,"high",17,NA,"medx chest press","indirect",218,8
"23310",11,96,"high",17,NA,"medx leg ext.","direct",194,10
"23311",11,96,"high",17,NA,"medx leg press - squat","direct",290,20
"23312",11,96,"high",17,NA,"medx seated leg curl","direct",200,16
"23313",11,96,"high",17,NA,"medx torso arm - sup.","indirect",358,8
"23314",11,96,"high",17,NA,"naut. evo overhead press","indirect",75,8
"23315",11,96,"high",17,NA,"pend. 3-way row - neut.","indirect",95,9
"23316",11,96,"high",17,NA,"split stance biceps curl","direct",20,7
"23317",11,96,"high",18,NA,"db incline hammer curl","direct",17.5,8
"23318",11,96,"high",18,NA,"db romanian deadlift","direct",50,10
"23319",11,96,"high",18,NA,"db seated triceps (french press)","direct",20,10
"23320",11,96,"high",18,NA,"db supine triceps ext.","direct",15,4
"23321",11,96,"high",18,NA,"medx chest press","indirect",218,11
"23322",11,96,"high",18,NA,"medx leg ext.","direct",196,8
"23323",11,96,"high",18,NA,"medx leg press - squat","direct",320,7
"23324",11,96,"high",18,NA,"medx seated leg curl","direct",204,12
"23325",11,96,"high",18,NA,"medx torso arm - sup.","indirect",358,10
"23326",11,96,"high",18,NA,"naut. evo overhead press","indirect",75,10
"23327",11,96,"high",18,NA,"pend. 3-way row - neut.","indirect",95,7
"23328",11,96,"high",18,NA,"split stance biceps curl","direct",20,7
"23329",11,96,"high",19,NA,"db incline hammer curl","direct",17.5,7
"23330",11,96,"high",19,NA,"db romanian deadlift","direct",50,9
"23331",11,96,"high",19,NA,"db seated triceps (french press)","direct",20,9
"23332",11,96,"high",19,NA,"db supine triceps ext.","direct",12.5,9
"23333",11,96,"high",19,NA,"medx chest press","indirect",222,8
"23334",11,96,"high",19,NA,"medx leg ext.","direct",196,9
"23335",11,96,"high",19,NA,"medx leg press - squat","direct",320,11
"23336",11,96,"high",19,NA,"medx seated leg curl","direct",208,12
"23337",11,96,"high",19,NA,"medx torso arm - sup.","indirect",362,8
"23338",11,96,"high",19,NA,"naut. evo overhead press","indirect",80,7
"23339",11,96,"high",19,NA,"pend. 3-way row - neut.","indirect",95,7
"23340",11,96,"high",19,NA,"split stance biceps curl","direct",20,7
"23341",11,96,"high",20,NA,"db incline hammer curl","direct",20,7
"23342",11,96,"high",20,NA,"db romanian deadlift","direct",50,10
"23343",11,96,"high",20,NA,"db seated triceps (french press)","direct",20,10
"23344",11,96,"high",20,NA,"db supine triceps ext.","direct",12.5,11
"23345",11,96,"high",20,NA,"medx chest press","indirect",222,9
"23346",11,96,"high",20,NA,"medx leg ext.","direct",196,10
"23347",11,96,"high",20,NA,"medx leg press - squat","direct",324,11
"23348",11,96,"high",20,NA,"medx seated leg curl","direct",212,15
"23349",11,96,"high",20,NA,"medx torso arm - sup.","indirect",362,11
"23350",11,96,"high",20,NA,"naut. evo overhead press","indirect",80,10
"23351",11,96,"high",20,NA,"pend. 3-way row - neut.","indirect",95,12
"23352",11,96,"high",20,NA,"split stance biceps curl","direct",20,8
"23353",11,96,"high",21,NA,"db incline hammer curl","direct",20,5
"23354",11,96,"high",21,NA,"db romanian deadlift","direct",55,10
"23355",11,96,"high",21,NA,"db seated triceps (french press)","direct",20,8
"23356",11,96,"high",21,NA,"db supine triceps ext.","direct",15,5
"23357",11,96,"high",21,NA,"medx chest press","indirect",222,10
"23358",11,96,"high",21,NA,"medx leg ext.","direct",198,10
"23359",11,96,"high",21,NA,"medx leg press - squat","direct",328,13
"23360",11,96,"high",21,NA,"medx seated leg curl","direct",220,10
"23361",11,96,"high",21,NA,"medx torso arm - sup.","indirect",364,7
"23362",11,96,"high",21,NA,"naut. evo overhead press","indirect",80,6
"23363",11,96,"high",21,NA,"pend. 3-way row - neut.","indirect",97.5,8
"23364",11,96,"high",21,NA,"split stance biceps curl","direct",20,7
"23365",11,96,"high",22,NA,"db incline hammer curl","direct",15,10
"23366",11,96,"high",22,NA,"db romanian deadlift","direct",55,10
"23367",11,96,"high",22,NA,"db seated triceps (french press)","direct",20,9
"23368",11,96,"high",22,NA,"db supine triceps ext.","direct",12.5,12
"23369",11,96,"high",22,NA,"medx chest press","indirect",226,8
"23370",11,96,"high",22,NA,"medx leg ext.","direct",200,10
"23371",11,96,"high",22,NA,"medx leg press - squat","direct",332,10
"23372",11,96,"high",22,NA,"medx seated leg curl","direct",224,10
"23373",11,96,"high",22,NA,"medx torso arm - sup.","indirect",364,9
"23374",11,96,"high",22,NA,"naut. evo overhead press","indirect",75,10
"23375",11,96,"high",22,NA,"pend. 3-way row - neut.","indirect",97.5,9
"23376",11,96,"high",22,NA,"split stance biceps curl","direct",20,9
"23377",11,96,"high",23,NA,"db incline hammer curl","direct",20,5
"23378",11,96,"high",23,NA,"db romanian deadlift","direct",55,10
"23379",11,96,"high",23,NA,"db seated triceps (french press)","direct",20,10
"23380",11,96,"high",23,NA,"db supine triceps ext.","direct",15,6
"23381",11,96,"high",23,NA,"medx chest press","indirect",226,9
"23382",11,96,"high",23,NA,"medx leg ext.","direct",202,9
"23383",11,96,"high",23,NA,"medx leg press - squat","direct",334,10
"23384",11,96,"high",23,NA,"medx seated leg curl","direct",226,8
"23385",11,96,"high",23,NA,"medx torso arm - sup.","indirect",364,11
"23386",11,96,"high",23,NA,"naut. evo overhead press","indirect",80,10
"23387",11,96,"high",23,NA,"pend. 3-way row - neut.","indirect",97.5,9
"23388",11,96,"high",23,NA,"split stance biceps curl","direct",20,9
"23389",11,96,"high",24,NA,"db incline hammer curl","direct",20,6
"23390",11,96,"high",24,NA,"db romanian deadlift","direct",55,11
"23391",11,96,"high",24,NA,"db seated triceps (french press)","direct",20,8
"23392",11,96,"high",24,NA,"db supine triceps ext.","direct",15,5
"23393",11,96,"high",24,NA,"medx chest press","indirect",226,8
"23394",11,96,"high",24,NA,"medx leg ext.","direct",202,9
"23395",11,96,"high",24,NA,"medx leg press - squat","direct",336,10
"23396",11,96,"high",24,NA,"medx seated leg curl","direct",226,8
"23397",11,96,"high",24,NA,"medx torso arm - sup.","indirect",370,7
"23398",11,96,"high",24,NA,"naut. evo overhead press","indirect",85,7
"23399",11,96,"high",24,NA,"pend. 3-way row - neut.","indirect",97.5,7
"23400",11,96,"high",24,NA,"split stance biceps curl","direct",20,7
"23401",11,96,"high",25,NA,"db incline hammer curl","direct",20,7
"23402",11,96,"high",25,NA,"db romanian deadlift","direct",60,9
"23403",11,96,"high",25,NA,"db seated triceps (french press)","direct",20,8
"23404",11,96,"high",25,NA,"db supine triceps ext.","direct",12.5,9
"23405",11,96,"high",25,NA,"medx chest press","indirect",226,7
"23406",11,96,"high",25,NA,"medx leg ext.","direct",202,10
"23407",11,96,"high",25,NA,"medx leg press - squat","direct",338,10
"23408",11,96,"high",25,NA,"medx seated leg curl","direct",226,10
"23409",11,96,"high",25,NA,"medx torso arm - sup.","indirect",370,8
"23410",11,96,"high",25,NA,"naut. evo overhead press","indirect",85,7
"23411",11,96,"high",25,NA,"pend. 3-way row - neut.","indirect",97.5,8
"23412",11,96,"high",25,NA,"split stance biceps curl","direct",20,7
"23413",11,96,"high",26,NA,"db incline hammer curl","direct",20,4
"23414",11,96,"high",26,NA,"db romanian deadlift","direct",60,8
"23415",11,96,"high",26,NA,"db seated triceps (french press)","direct",20,9
"23416",11,96,"high",26,NA,"db supine triceps ext.","direct",12.5,11
"23417",11,96,"high",26,NA,"medx chest press","indirect",226,8
"23418",11,96,"high",26,NA,"medx leg ext.","direct",202,9
"23419",11,96,"high",26,NA,"medx leg press - squat","direct",340,15
"23420",11,96,"high",26,NA,"medx seated leg curl","direct",228,12
"23421",11,96,"high",26,NA,"medx torso arm - sup.","indirect",370,11
"23422",11,96,"high",26,NA,"naut. evo overhead press","indirect",85,9
"23423",11,96,"high",26,NA,"pend. 3-way row - neut.","indirect",97.5,10
"23424",11,96,"high",26,NA,"split stance biceps curl","direct",20,8
"23425",11,96,"high",27,NA,"db incline hammer curl","direct",15,8
"23426",11,96,"high",27,NA,"db romanian deadlift","direct",60,10
"23427",11,96,"high",27,NA,"db seated triceps (french press)","direct",20,10
"23428",11,96,"high",27,NA,"db supine triceps ext.","direct",15,2
"23429",11,96,"high",27,NA,"medx chest press","indirect",226,6
"23430",11,96,"high",27,NA,"medx leg ext.","direct",202,9
"23431",11,96,"high",27,NA,"medx leg press - squat","direct",348,11
"23432",11,96,"high",27,NA,"medx seated leg curl","direct",234,9
"23433",11,96,"high",27,NA,"medx torso arm - sup.","indirect",374,7
"23434",11,96,"high",27,NA,"naut. evo overhead press","indirect",85,7
"23435",11,96,"high",27,NA,"pend. 3-way row - neut.","indirect",100,7
"23436",11,96,"high",27,NA,"split stance biceps curl","direct",20,3
"23437",11,96,"high",28,NA,"db incline hammer curl","direct",15,10
"23438",11,96,"high",28,NA,"db romanian deadlift","direct",65,6
"23439",11,96,"high",28,NA,"db seated triceps (french press)","direct",20,10
"23440",11,96,"high",28,NA,"db supine triceps ext.","direct",12.5,10
"23441",11,96,"high",28,NA,"medx chest press","indirect",224,8
"23442",11,96,"high",28,NA,"medx leg ext.","direct",202,8
"23443",11,96,"high",28,NA,"medx leg press - squat","direct",352,7
"23444",11,96,"high",28,NA,"medx seated leg curl","direct",234,10
"23445",11,96,"high",28,NA,"medx torso arm - sup.","indirect",374,9
"23446",11,96,"high",28,NA,"naut. evo overhead press","indirect",85,8
"23447",11,96,"high",28,NA,"pend. 3-way row - neut.","indirect",100,9
"23448",11,96,"high",28,NA,"split stance biceps curl","direct",17.5,11
"23449",11,96,"high",29,NA,"db incline hammer curl","direct",20,3
"23450",11,96,"high",29,NA,"db romanian deadlift","direct",60,10
"23451",11,96,"high",29,NA,"db seated triceps (french press)","direct",20,7
"23452",11,96,"high",29,NA,"db supine triceps ext.","direct",12.5,10
"23453",11,96,"high",29,NA,"medx chest press","indirect",224,8
"23454",11,96,"high",29,NA,"medx leg ext.","direct",202,11
"23455",11,96,"high",29,NA,"medx leg press - squat","direct",352,11
"23456",11,96,"high",29,NA,"medx seated leg curl","direct",236,10
"23457",11,96,"high",29,NA,"medx torso arm - sup.","indirect",374,10
"23458",11,96,"high",29,NA,"naut. evo overhead press","indirect",85,9
"23459",11,96,"high",29,NA,"pend. 3-way row - neut.","indirect",100,7
"23460",11,96,"high",29,NA,"split stance biceps curl","direct",20,6
"23461",11,96,"high",30,NA,"db incline hammer curl","direct",15,10
"23462",11,96,"high",30,NA,"db romanian deadlift","direct",65,7
"23463",11,96,"high",30,NA,"db seated triceps (french press)","direct",20,9
"23464",11,96,"high",30,NA,"db supine triceps ext.","direct",12.5,11
"23465",11,96,"high",30,NA,"medx chest press","indirect",224,9
"23466",11,96,"high",30,NA,"medx leg ext.","direct",204,10
"23467",11,96,"high",30,NA,"medx leg press - squat","direct",356,8
"23468",11,96,"high",30,NA,"medx seated leg curl","direct",238,8
"23469",11,96,"high",30,NA,"medx torso arm - sup.","indirect",376,8
"23470",11,96,"high",30,NA,"naut. evo overhead press","indirect",85,10
"23471",11,96,"high",30,NA,"pend. 3-way row - neut.","indirect",100,9
"23472",11,96,"high",30,NA,"split stance biceps curl","direct",20,7
"23473",11,96,"high",31,NA,"db incline hammer curl","direct",15,NA
"23474",11,96,"high",31,NA,"db romanian deadlift","direct",65,8
"23475",11,96,"high",31,NA,"db seated triceps (french press)","direct",20,NA
"23476",11,96,"high",31,NA,"db supine triceps ext.","direct",15,6
"23477",11,96,"high",31,NA,"medx chest press","indirect",224,9
"23478",11,96,"high",31,NA,"medx leg ext.","direct",206,12
"23479",11,96,"high",31,NA,"medx leg press - squat","direct",356,11
"23480",11,96,"high",31,NA,"medx seated leg curl","direct",238,9
"23481",11,96,"high",31,NA,"medx torso arm - sup.","indirect",376,10
"23482",11,96,"high",31,NA,"naut. evo overhead press","indirect",90,10
"23483",11,96,"high",31,NA,"pend. 3-way row - neut.","indirect",100,9
"23484",11,96,"high",31,NA,"split stance biceps curl","direct",20,8
"23485",11,96,"high",32,NA,"db incline hammer curl","direct",15,10
"23486",11,96,"high",32,NA,"db romanian deadlift","direct",65,9
"23487",11,96,"high",32,NA,"db seated triceps (french press)","direct",20,9
"23488",11,96,"high",32,NA,"db supine triceps ext.","direct",15,5
"23489",11,96,"high",32,NA,"medx chest press","indirect",224,8
"23490",11,96,"high",32,NA,"medx leg ext.","direct",214,10
"23491",11,96,"high",32,NA,"medx leg press - squat","direct",362,10
"23492",11,96,"high",32,NA,"medx seated leg curl","direct",238,10
"23493",11,96,"high",32,NA,"medx torso arm - sup.","indirect",378,9
"23494",11,96,"high",32,NA,"naut. evo overhead press","indirect",90,9
"23495",11,96,"high",32,NA,"pend. 3-way row - neut.","indirect",100,8
"23496",11,96,"high",32,NA,"split stance biceps curl","direct",20,9
"23497",11,96,"high",33,NA,"db incline hammer curl","direct",15,11
"23498",11,96,"high",33,NA,"db romanian deadlift","direct",65,8
"23499",11,96,"high",33,NA,"db seated triceps (french press)","direct",20,10
"23500",11,96,"high",33,NA,"db supine triceps ext.","direct",12.5,11
"23501",11,96,"high",33,NA,"medx chest press","indirect",224,7
"23502",11,96,"high",33,NA,"medx leg ext.","direct",216,8
"23503",11,96,"high",33,NA,"medx leg press - squat","direct",364,7
"23504",11,96,"high",33,NA,"medx seated leg curl","direct",240,8
"23505",11,96,"high",33,NA,"medx torso arm - sup.","indirect",378,9
"23506",11,96,"high",33,NA,"naut. evo overhead press","indirect",90,7
"23507",11,96,"high",33,NA,"pend. 3-way row - neut.","indirect",100,7
"23508",11,96,"high",33,NA,"split stance biceps curl","direct",20,7
"23509",11,96,"high",34,NA,"db incline hammer curl","direct",17.5,7
"23510",11,96,"high",34,NA,"db romanian deadlift","direct",65,7
"23511",11,96,"high",34,NA,"db seated triceps (french press)","direct",20,10
"23512",11,96,"high",34,NA,"db supine triceps ext.","direct",15,6
"23513",11,96,"high",34,NA,"medx chest press","indirect",224,11
"23514",11,96,"high",34,NA,"medx leg ext.","direct",216,9
"23515",11,96,"high",34,NA,"medx leg press - squat","direct",364,8
"23516",11,96,"high",34,NA,"medx seated leg curl","direct",240,11
"23517",11,96,"high",34,NA,"medx torso arm - sup.","indirect",378,11
"23518",11,96,"high",34,NA,"naut. evo overhead press","indirect",90,5
"23519",11,96,"high",34,NA,"pend. 3-way row - neut.","indirect",100,9
"23520",11,96,"high",34,NA,"split stance biceps curl","direct",20,9
"23521",11,96,"high",35,NA,"db incline hammer curl","direct",17.5,7
"23522",11,96,"high",35,NA,"db romanian deadlift","direct",65,10
"23523",11,96,"high",35,NA,"db seated triceps (french press)","direct",20,11
"23524",11,96,"high",35,NA,"db supine triceps ext.","direct",15,7
"23525",11,96,"high",35,NA,"medx chest press","indirect",230,2
"23526",11,96,"high",35,NA,"medx leg ext.","direct",216,9
"23527",11,96,"high",35,NA,"medx leg press - squat","direct",364,9
"23528",11,96,"high",35,NA,"medx seated leg curl","direct",244,8
"23529",11,96,"high",35,NA,"medx torso arm - sup.","indirect",378,7
"23530",11,96,"high",35,NA,"naut. evo overhead press","indirect",70,8
"23531",11,96,"high",35,NA,"pend. 3-way row - neut.","indirect",100,9
"23532",11,96,"high",35,NA,"split stance biceps curl","direct",20,9
"23533",11,96,"high",36,NA,"db incline hammer curl","direct",17.5,NA
"23534",11,96,"high",36,NA,"db romanian deadlift","direct",65,NA
"23535",11,96,"high",36,NA,"db seated triceps (french press)","direct",25,NA
"23536",11,96,"high",36,NA,"db supine triceps ext.","direct",15,NA
"23537",11,96,"high",36,NA,"medx chest press","indirect",230,NA
"23538",11,96,"high",36,NA,"medx leg ext.","direct",216,NA
"23539",11,96,"high",36,NA,"medx leg press - squat","direct",364,NA
"23540",11,96,"high",36,NA,"medx seated leg curl","direct",244,NA
"23541",11,96,"high",36,NA,"medx torso arm - sup.","indirect",378,NA
"23542",11,96,"high",36,NA,"naut. evo overhead press","indirect",70,NA
"23543",11,96,"high",36,NA,"pend. 3-way row - neut.","indirect",100,NA
"23544",11,96,"high",36,NA,"split stance biceps curl","direct",20,NA
"23545",4,97,"low",1,"B","db incline hammer curl","direct",20,8
"23546",4,97,"low",1,"B","db romanian deadlift","direct",30,7
"23547",4,97,"low",1,"B","db seated triceps (french press)","direct",20,8
"23548",4,97,"low",1,"A","db supine triceps ext.","direct",15,6
